id,name,kind
Side Effect::C0025319,Menopausal disorder,Side Effect
Side Effect::C0025320,Menopause,Side Effect
Side Effect::C0025323,Menorrhagia,Side Effect
Side Effect::C0025345,Menstrual disorder,Side Effect
Side Effect::C0025517,Metabolic disorder,Side Effect
Side Effect::C0025874,Metrorrhagia,Side Effect
Side Effect::C0025958,Microcephaly,Side Effect
Side Effect::C0026205,Miosis,Side Effect
Side Effect::C0026636,Oral disorder,Side Effect
Side Effect::C0026650,Movement disorder,Side Effect
Side Effect::C0026821,Cramp muscle,Side Effect
Side Effect::C0026826,Hypertonia,Side Effect
Side Effect::C0026827,Hypotonia,Side Effect
Side Effect::C0026846,Muscle atrophy,Side Effect
Side Effect::C0026848,Myopathy,Side Effect
Side Effect::C0026857,Musculoskeletal disorder,Side Effect
Side Effect::C0026858,Musculoskeletal pain,Side Effect
Side Effect::C0026896,Myasthenia gravis,Side Effect
Side Effect::C0026946,Fungal infection,Side Effect
Side Effect::C0026961,Mydriasis,Side Effect
Side Effect::C0027051,Myocardial infarction,Side Effect
Side Effect::C0027059,Myocarditis,Side Effect
Side Effect::C0027066,Myoclonus,Side Effect
Side Effect::C0027080,Myoglobinuria,Side Effect
Side Effect::C0027092,Myopia,Side Effect
Side Effect::C0027121,Myositis,Side Effect
Side Effect::C0027125,Myotonia,Side Effect
Side Effect::C0027339,Nail disorder,Side Effect
Side Effect::C0027404,Narcolepsy,Side Effect
Side Effect::C0027424,Nasal congestion,Side Effect
Side Effect::C0027441,Nasopharyngitis,Side Effect
Side Effect::C0027497,Nausea,Side Effect
Side Effect::C0027540,Necrosis,Side Effect
Side Effect::C0027543,Necrosis ischaemic,Side Effect
Side Effect::C0027651,Neoplasm,Side Effect
Side Effect::C0027697,Nephritis,Side Effect
Side Effect::C0027707,Nephritis interstitial,Side Effect
Side Effect::C0027709,Nephrocalcinosis,Side Effect
Side Effect::C0027726,Nephrotic syndrome,Side Effect
Side Effect::C0027765,Nervous system disorder,Side Effect
Side Effect::C0027769,Nervousness,Side Effect
Side Effect::C0027796,Neuralgia,Side Effect
Side Effect::C0027813,Neuritis,Side Effect
Side Effect::C0027849,Neuroleptic malignant syndrome,Side Effect
Side Effect::C0027947,Neutropenia,Side Effect
Side Effect::C0027960,Nevus,Side Effect
Side Effect::C0027962,Melanocytic naevus,Side Effect
Side Effect::C0028084,Nightmare,Side Effect
Side Effect::C0028173,NPN increased,Side Effect
Side Effect::C0028259,Nodule,Side Effect
Side Effect::C0028643,Numbness,Side Effect
Side Effect::C0028734,Nocturia,Side Effect
Side Effect::C0028738,Nystagmus,Side Effect
Side Effect::C0028754,Obesity,Side Effect
Side Effect::C0028866,IIIrd nerve paralysis,Side Effect
Side Effect::C0028949,Oligomenorrhoea,Side Effect
Side Effect::C0028961,Oliguria,Side Effect
Side Effect::C0029089,Ophthalmoplegia,Side Effect
Side Effect::C0029124,Optic atrophy,Side Effect
Side Effect::C0029134,Optic neuritis,Side Effect
Side Effect::C0029163,Mouth haemorrhage,Side Effect
Side Effect::C0029408,Osteoarthritis,Side Effect
Side Effect::C0029445,Osteonecrosis,Side Effect
Side Effect::C0029877,Otitis,Side Effect
Side Effect::C0029878,Otitis externa,Side Effect
Side Effect::C0029882,Otitis media,Side Effect
Side Effect::C0030193,Pain,Side Effect
Side Effect::C0030196,Pain in extremity,Side Effect
Side Effect::C0030200,Intractable pain,Side Effect
Side Effect::C0030232,Pallor,Side Effect
Side Effect::C0030252,Palpitations,Side Effect
Side Effect::C0030305,Pancreatitis,Side Effect
Side Effect::C0030312,Pancytopenia,Side Effect
Side Effect::C0030319,Panic disorder,Side Effect
Side Effect::C0030326,Panniculitis,Side Effect
Side Effect::C0030332,Panophthalmitis,Side Effect
Side Effect::C0030446,Ileus paralytic,Side Effect
Side Effect::C0030469,Sinus disorder,Side Effect
Side Effect::C0030517,Parathyroid disorder,Side Effect
Side Effect::C0030552,Paresis,Side Effect
Side Effect::C0030554,Paraesthesia,Side Effect
Side Effect::C0030567,Parkinson's disease,Side Effect
Side Effect::C0030569,Secondary parkinsonism,Side Effect
Side Effect::C0030583,Parotitis,Side Effect
Side Effect::C0030662,Pathological gambling,Side Effect
Side Effect::C0030794,Pelvic pain,Side Effect
Side Effect::C0030805,Pemphigoid,Side Effect
Side Effect::C0030807,Pemphigus,Side Effect
Side Effect::C0030848,Peyronie's disease,Side Effect
Side Effect::C0030920,Peptic ulcer,Side Effect
Side Effect::C0030922,Peptic ulcer haemorrhage,Side Effect
Side Effect::C0030976,Perceptual distortions,Side Effect
Side Effect::C0031039,Pericardial effusion,Side Effect
Side Effect::C0031046,Pericarditis,Side Effect
Side Effect::C0031048,Pericarditis constrictive,Side Effect
Side Effect::C0031099,Periodontitis,Side Effect
Side Effect::C0031117,Neuropathy peripheral,Side Effect
Side Effect::C0031154,Peritonitis,Side Effect
Side Effect::C0031190,Persistent foetal circulation,Side Effect
Side Effect::C0031212,Personality disorder,Side Effect
Side Effect::C0031256,Petechiae,Side Effect
Side Effect::C0031350,Pharyngitis,Side Effect
Side Effect::C0031542,Phlebitis,Side Effect
Side Effect::C0032227,Pleural effusion,Side Effect
Side Effect::C0032231,Pleurisy,Side Effect
Side Effect::C0032266,Pneumatosis cystoides intestinalis,Side Effect
Side Effect::C0032285,Pneumonia,Side Effect
Side Effect::C0032320,Pneumoperitoneum,Side Effect
Side Effect::C0032326,Pneumothorax,Side Effect
Side Effect::C0032343,Poisoning,Side Effect
Side Effect::C0032533,Polymyalgia rheumatica,Side Effect
Side Effect::C0032541,Polyneuritis,Side Effect
Side Effect::C0032584,Polyp,Side Effect
Side Effect::C0032617,Polyuria,Side Effect
Side Effect::C0032708,Porphyrin metabolism disorder,Side Effect
Side Effect::C0032781,Postnasal drip,Side Effect
Side Effect::C0032961,Pregnancy,Side Effect
Side Effect::C0033036,Supraventricular extrasystoles,Side Effect
Side Effect::C0033038,Premature ejaculation,Side Effect
Side Effect::C0033117,Priapism,Side Effect
Side Effect::C0033246,Proctitis,Side Effect
Side Effect::C0033247,Proctocolitis,Side Effect
Side Effect::C0033575,Prostatic disorder,Side Effect
Side Effect::C0033581,Prostatitis,Side Effect
Side Effect::C0033687,Proteinuria,Side Effect
Side Effect::C0033771,Prurigo,Side Effect
Side Effect::C0033774,Pruritus,Side Effect
Side Effect::C0033775,Anal pruritus,Side Effect
Side Effect::C0033777,Pruritus genital,Side Effect
Side Effect::C0033860,Psoriasis,Side Effect
Side Effect::C0033953,Psychosexual disorder,Side Effect
Side Effect::C0033975,Psychotic disorder,Side Effect
Side Effect::C0034063,Pulmonary oedema,Side Effect
Side Effect::C0034065,Pulmonary embolism,Side Effect
Side Effect::C0034068,Pulmonary eosinophilia,Side Effect
Side Effect::C0034069,Pulmonary fibrosis,Side Effect
Side Effect::C0034150,Purpura,Side Effect
Side Effect::C0034152,Henoch-Schonlein purpura,Side Effect
Side Effect::C0034155,Thrombotic thrombocytopenic purpura,Side Effect
Side Effect::C0034186,Pyelonephritis,Side Effect
Side Effect::C0034359,Pyuria,Side Effect
Side Effect::C0034642,Rales,Side Effect
Side Effect::C0034734,Raynaud's disease,Side Effect
Side Effect::C0034735,Raynaud's phenomenon,Side Effect
Side Effect::C0034882,Rectal disorder,Side Effect
Side Effect::C0034886,Proctalgia,Side Effect
Side Effect::C0034933,Reflexes abnormal,Side Effect
Side Effect::C0034951,Refraction disorder,Side Effect
Side Effect::C0035067,Renal artery stenosis,Side Effect
Side Effect::C0035078,Renal failure,Side Effect
Side Effect::C0035204,Respiratory disorder,Side Effect
Side Effect::C0035243,Respiratory tract infection,Side Effect
Side Effect::C0035305,Retinal detachment,Side Effect
Side Effect::C0035309,Retinal disorder,Side Effect
Side Effect::C0035317,Retinal haemorrhage,Side Effect
Side Effect::C0035357,Retroperitoneal fibrosis,Side Effect
Side Effect::C0035400,Reye's syndrome,Side Effect
Side Effect::C0035410,Rhabdomyolysis,Side Effect
Side Effect::C0035455,Rhinitis,Side Effect
Side Effect::C0035460,Vasomotor rhinitis,Side Effect
Side Effect::C0035508,Rhonchi,Side Effect
Side Effect::C0036104,Salivation,Side Effect
Side Effect::C0036396,Sciatica,Side Effect
Side Effect::C0036454,Scotoma,Side Effect
Side Effect::C0036508,Seborrhoeic dermatitis,Side Effect
Side Effect::C0036572,Convulsion,Side Effect
Side Effect::C0036749,Serositis,Side Effect
Side Effect::C0036830,Serum sickness,Side Effect
Side Effect::C0036973,Shivering,Side Effect
Side Effect::C0036974,Shock,Side Effect
Side Effect::C0036980,Cardiogenic shock,Side Effect
Side Effect::C0037011,Shoulder pain,Side Effect
Side Effect::C0037023,Sialoadenitis,Side Effect
Side Effect::C0037036,Salivary hypersecretion,Side Effect
Side Effect::C0037052,Sick sinus syndrome,Side Effect
Side Effect::C0037188,Sinoatrial block,Side Effect
Side Effect::C0037195,Sinus headache,Side Effect
Side Effect::C0037199,Sinusitis,Side Effect
Side Effect::C0037274,Skin disorder,Side Effect
Side Effect::C0037278,Skin infection,Side Effect
Side Effect::C0037284,Skin lesion,Side Effect
Side Effect::C0037286,Neoplasm skin,Side Effect
Side Effect::C0037287,Skin nodule,Side Effect
Side Effect::C0037299,Skin ulcer,Side Effect
Side Effect::C0037317,Sleep disturbance,Side Effect
Side Effect::C0037320,Sleep terror,Side Effect
Side Effect::C0037383,Sneezing,Side Effect
Side Effect::C0037763,Muscle spasms,Side Effect
Side Effect::C0037822,Speech disorder,Side Effect
Side Effect::C0037933,Spinal disorder,Side Effect
Side Effect::C0038002,Splenomegaly,Side Effect
Side Effect::C0038045,Sprain,Side Effect
Side Effect::C0038218,Status asthmaticus,Side Effect
Side Effect::C0038220,Status epilepticus,Side Effect
Side Effect::C0038325,Stevens-Johnson syndrome,Side Effect
Side Effect::C0038358,Gastric ulcer,Side Effect
Side Effect::C0038362,Stomatitis,Side Effect
Side Effect::C0038363,Aphthous stomatitis,Side Effect
Side Effect::C0038435,Stress,Side Effect
Side Effect::C0038450,Stridor,Side Effect
Side Effect::C0038454,Cerebrovascular accident,Side Effect
Side Effect::C0038525,Subarachnoid haemorrhage,Side Effect
Side Effect::C0038587,Withdrawal syndrome,Side Effect
Side Effect::C0038826,Superinfection,Side Effect
Side Effect::C0038990,Sweating,Side Effect
Side Effect::C0038999,Swelling,Side Effect
Side Effect::C0039070,Syncope,Side Effect
Side Effect::C0039103,Synovitis,Side Effect
Side Effect::C0039231,Tachycardia,Side Effect
Side Effect::C0039239,Sinus tachycardia,Side Effect
Side Effect::C0039240,Supraventricular tachycardia,Side Effect
Side Effect::C0039503,Tendonitis,Side Effect
Side Effect::C0039520,Tenosynovitis,Side Effect
Side Effect::C0039584,Testicular disorder,Side Effect
Side Effect::C0039621,Tetany,Side Effect
Side Effect::C0039971,Thirst,Side Effect
Side Effect::C0040034,Thrombocytopenia,Side Effect
Side Effect::C0040038,Thromboembolism,Side Effect
Side Effect::C0040046,Thrombophlebitis,Side Effect
Side Effect::C0040053,Thrombosis,Side Effect
Side Effect::C0040128,Thyroid disorder,Side Effect
Side Effect::C0040147,Thyroiditis,Side Effect
Side Effect::C0040156,Thyrotoxicosis,Side Effect
Side Effect::C0040247,Tinea infection,Side Effect
Side Effect::C0040261,Onychomycosis,Side Effect
Side Effect::C0040264,Tinnitus,Side Effect
Side Effect::C0040409,Tongue disorder,Side Effect
Side Effect::C0040425,Tonsillitis,Side Effect
Side Effect::C0040435,Tooth disorder,Side Effect
Side Effect::C0040460,Toothache,Side Effect
Side Effect::C0040479,Torsade de pointes,Side Effect
Side Effect::C0040584,Tracheitis,Side Effect
Side Effect::C0040586,Tracheobronchitis,Side Effect
Side Effect::C0040797,Traumatic haemorrhage,Side Effect
Side Effect::C0040822,Tremor,Side Effect
Side Effect::C0041349,Tubulointerstitial nephritis,Side Effect
Side Effect::C0041582,Ulcer,Side Effect
Side Effect::C0041657,Loss of consciousness,Side Effect
Side Effect::C0041747,Unintended pregnancy,Side Effect
Side Effect::C0041834,Erythema,Side Effect
Side Effect::C0041912,Upper respiratory tract infection,Side Effect
Side Effect::C0041948,Uremia,Side Effect
Side Effect::C0041969,Urethral disorder,Side Effect
Side Effect::C0042018,Calculus urinary,Side Effect
Side Effect::C0042023,Pollakiuria,Side Effect
Side Effect::C0042024,Urinary incontinence,Side Effect
Side Effect::C0042029,Urinary tract infection,Side Effect
Side Effect::C0042035,Micturition disorder,Side Effect
Side Effect::C0042075,Urinary tract disorder,Side Effect
Side Effect::C0042109,Urticaria,Side Effect
Side Effect::C0042164,Uveitis,Side Effect
Side Effect::C0042267,Vaginal inflammation,Side Effect
Side Effect::C0042345,Varicose vein,Side Effect
Side Effect::C0042373,Angiopathy,Side Effect
Side Effect::C0042384,Vasculitis,Side Effect
Side Effect::C0042401,Vasodilation,Side Effect
Side Effect::C0042420,Syncope vasovagal,Side Effect
Side Effect::C0042485,Venous insufficiency,Side Effect
Side Effect::C0042487,Venous thrombosis,Side Effect
Side Effect::C0042510,Ventricular fibrillation,Side Effect
Side Effect::C0042514,Ventricular tachycardia,Side Effect
Side Effect::C0042571,Vertigo,Side Effect
Side Effect::C0042769,Viral infection,Side Effect
Side Effect::C0042790,Disorder sight,Side Effect
Side Effect::C0042847,Vitamin B12 deficiency,Side Effect
Side Effect::C0042961,Volvulus,Side Effect
Side Effect::C0042963,Vomiting,Side Effect
Side Effect::C0043094,Weight increased,Side Effect
Side Effect::C0043096,Weight decreased,Side Effect
Side Effect::C0043144,Wheezing,Side Effect
Side Effect::C0043251,Trauma,Side Effect
Side Effect::C0043345,Xeroderma,Side Effect
Side Effect::C0043349,Xerophthalmia,Side Effect
Side Effect::C0043352,Dry mouth,Side Effect
Side Effect::C0043387,Yawning,Side Effect
Side Effect::C0079035,Bradyarrhythmia,Side Effect
Side Effect::C0079924,Oligohydramnios,Side Effect
Side Effect::C0080194,Muscle strain,Side Effect
Side Effect::C0080274,Urinary retention,Side Effect
Side Effect::C0080276,Urogenital disorder,Side Effect
Side Effect::C0085096,Peripheral vascular disorder,Side Effect
Side Effect::C0085129,Bronchial hyperreactivity,Side Effect
Side Effect::C0085576,Microcytic anaemia,Side Effect
Side Effect::C0085580,Essential hypertension,Side Effect
Side Effect::C0085584,Encephalopathy,Side Effect
Side Effect::C0085593,Chills,Side Effect
Side Effect::C0085602,Polydipsia,Side Effect
Side Effect::C0085605,Hepatic failure,Side Effect
Side Effect::C0085606,Micturition urgency,Side Effect
Side Effect::C0085607,Volume blood increased,Side Effect
Side Effect::C0085610,Sinus bradycardia,Side Effect
Side Effect::C0085612,Ventricular arrhythmia,Side Effect
Side Effect::C0085614,Atrioventricular block first degree,Side Effect
Side Effect::C0085616,Vasospasm,Side Effect
Side Effect::C0085617,Arterial spasm,Side Effect
Side Effect::C0085619,Orthopnoea,Side Effect
Side Effect::C0085620,Paralysis flaccid,Side Effect
Side Effect::C0085624,Burning sensation,Side Effect
Side Effect::C0085628,Stupor,Side Effect
Side Effect::C0085631,Agitation,Side Effect
Side Effect::C0085632,Apathy,Side Effect
Side Effect::C0085633,Mood swings,Side Effect
Side Effect::C0085636,Photophobia,Side Effect
Side Effect::C0085641,Rash pustular,Side Effect
Side Effect::C0085649,Oedema peripheral,Side Effect
Side Effect::C0085661,Onycholysis,Side Effect
Side Effect::C0085680,Hypochloraemia,Side Effect
Side Effect::C0085681,Hyperphosphataemia,Side Effect
Side Effect::C0085682,Hypophosphataemia,Side Effect
Side Effect::C0085688,Breast engorgement,Side Effect
Side Effect::C0085693,Acute appendicitis,Side Effect
Side Effect::C0085762,Alcohol abuse,Side Effect
Side Effect::C0085786,Hamman-Rich syndrome,Side Effect
Side Effect::C0085932,Dermatitis bullous,Side Effect
Side Effect::C0086132,Depressive symptom,Side Effect
Side Effect::C0086168,Dissociation,Side Effect
Side Effect::C0086439,Hypokinesia,Side Effect
Side Effect::C0086525,Lassitude,Side Effect
Side Effect::C0086543,Cataract,Side Effect
Side Effect::C0086565,Hepatic function abnormal,Side Effect
Side Effect::C0086981,Syndrome sicca,Side Effect
Side Effect::C0149514,Acute bronchitis,Side Effect
Side Effect::C0149725,Lower respiratory tract infection,Side Effect
Side Effect::C0149744,Oral lesion,Side Effect
Side Effect::C0149745,Mouth ulceration,Side Effect
Side Effect::C0149756,Plantar fasciitis,Side Effect
Side Effect::C0149871,Deep vein thrombosis,Side Effect
Side Effect::C0149904,Hepatitis cholestatic,Side Effect
Side Effect::C0149931,Migraine,Side Effect
Side Effect::C0149937,Acute interstitial nephritis,Side Effect
Side Effect::C0150450,Altered state of consciousness,Side Effect
Side Effect::C0151190,Palpable purpura,Side Effect
Side Effect::C0151205,Periorbital oedema,Side Effect
Side Effect::C0151315,Neck stiffness,Side Effect
Side Effect::C0151436,Allergic cutaneous angiitis,Side Effect
Side Effect::C0151463,Breast abscess,Side Effect
Side Effect::C0151474,Alcohol intolerance,Side Effect
Side Effect::C0151476,Alkalosis hypochloraemic,Side Effect
Side Effect::C0151479,Amylase increased,Side Effect
Side Effect::C0151480,Antinuclear antibody positive,Side Effect
Side Effect::C0151505,Application site reaction,Side Effect
Side Effect::C0151517,Atrioventricular block complete,Side Effect
Side Effect::C0151529,Bleeding time prolonged,Side Effect
Side Effect::C0151539,Blood urea increased,Side Effect
Side Effect::C0151547,Cataract specified,Side Effect
Side Effect::C0151576,Creatine phosphokinase increased,Side Effect
Side Effect::C0151578,Creatinine increased,Side Effect
Side Effect::C0151579,Crystalluria,Side Effect
Side Effect::C0151585,Deafness permanent,Side Effect
Side Effect::C0151595,Digitalis intoxication (NOS),Side Effect
Side Effect::C0151599,Drug level increased,Side Effect
Side Effect::C0151601,Conjunctival oedema,Side Effect
Side Effect::C0151602,Swelling face,Side Effect
Side Effect::C0151603,Generalised oedema,Side Effect
Side Effect::C0151609,Scrotal oedema,Side Effect
Side Effect::C0151610,Tongue oedema,Side Effect
Side Effect::C0151614,Electrolyte depletion,Side Effect
Side Effect::C0151625,Enzyme abnormality,Side Effect
Side Effect::C0151626,Necrolysis epidermal,Side Effect
Side Effect::C0151632,Red blood cell sedimentation rate increased,Side Effect
Side Effect::C0151636,Ventricular extrasystoles,Side Effect
Side Effect::C0151640,Fertility male decreased,Side Effect
Side Effect::C0151662,Gamma-glutamyltransferase increased,Side Effect
Side Effect::C0151671,Glucose tolerance decreased,Side Effect
Side Effect::C0151691,High density lipoprotein decreased,Side Effect
Side Effect::C0151698,Injection site haemorrhage,Side Effect
Side Effect::C0151699,Haemorrhage intracranial,Side Effect
Side Effect::C0151701,Pulmonary haemorrhage,Side Effect
Side Effect::C0151705,Retroperitoneal haemorrhage,Side Effect
Side Effect::C0151717,Skin hypertrophy,Side Effect
Side Effect::C0151718,Hypocholesterolaemia,Side Effect
Side Effect::C0151723,Hypomagnesaemia,Side Effect
Side Effect::C0151730,Drug effect increased,Side Effect
Side Effect::C0151735,Injection site reaction,Side Effect
Side Effect::C0151736,Accidental injury,Side Effect
Side Effect::C0151744,Myocardial ischaemia,Side Effect
Side Effect::C0151746,Kidney function abnormal,Side Effect
Side Effect::C0151754,Lactic dehydrogenase activity increased,Side Effect
Side Effect::C0151763,Hepatocellular injury,Side Effect
Side Effect::C0151765,Liver fatty deposition,Side Effect
Side Effect::C0151766,Liver function test abnormal,Side Effect
Side Effect::C0151773,Bone marrow depression,Side Effect
Side Effect::C0151785,Mucous membrane disorder,Side Effect
Side Effect::C0151786,Muscular weakness,Side Effect
Side Effect::C0151798,Hepatic necrosis,Side Effect
Side Effect::C0151799,Skin necrosis,Side Effect
Side Effect::C0151824,Biliary colic,Side Effect
Side Effect::C0151825,Bone pain,Side Effect
Side Effect::C0151826,Retrosternal pain,Side Effect
Side Effect::C0151827,Eye pain,Side Effect
Side Effect::C0151828,Injection site pain,Side Effect
Side Effect::C0151849,Phosphatase alkaline increased,Side Effect
Side Effect::C0151878,Electrocardiogram QT prolonged,Side Effect
Side Effect::C0151883,Vesiculobullous rash,Side Effect
Side Effect::C0151904,Aspartate aminotransferase increased,Side Effect
Side Effect::C0151905,Alanine aminotransferase increased,Side Effect
Side Effect::C0151907,Skin discolouration,Side Effect
Side Effect::C0151908,Dry skin,Side Effect
Side Effect::C0151934,Hypogeusia,Side Effect
Side Effect::C0151936,Tendon disorder,Side Effect
Side Effect::C0151942,Arterial thrombosis,Side Effect
Side Effect::C0151966,Duodenal ulcer haemorrhage,Side Effect
Side Effect::C0151970,Oesophageal ulcer,Side Effect
Side Effect::C0151971,Intestinal ulcer,Side Effect
Side Effect::C0152025,Polyneuropathy,Side Effect
Side Effect::C0152027,Sensory disturbance,Side Effect
Side Effect::C0152029,Sinus congestion,Side Effect
Side Effect::C0152030,Skin irritation,Side Effect
Side Effect::C0152031,Joint swelling,Side Effect
Side Effect::C0152169,Renal colic,Side Effect
Side Effect::C0152198,Accommodation disorder,Side Effect
Side Effect::C0152227,Lacrimation increased,Side Effect
Side Effect::C0152517,Viral diarrhoea,Side Effect
Side Effect::C0154251,Lipid metabolism disorder,Side Effect
Side Effect::C0154769,Myopathy toxic,Side Effect
Side Effect::C0154833,Retinal vascular disorder,Side Effect
Side Effect::C0155003,Blindness transient,Side Effect
Side Effect::C0155169,Ocular hyperaemia,Side Effect
Side Effect::C0155177,Eczema eyelids,Side Effect
Side Effect::C0155365,Vitreous disorder,Side Effect
Side Effect::C0155626,Acute myocardial infarction,Side Effect
Side Effect::C0155709,Atrial fibrillation and flutter,Side Effect
Side Effect::C0155713,Papillary muscle rupture,Side Effect
Side Effect::C0155919,Acute pulmonary oedema,Side Effect
Side Effect::C0156404,Menstruation irregular,Side Effect
Side Effect::C0157733,Abnormalities of the hair,Side Effect
Side Effect::C0158369,Swelling of limb,Side Effect
Side Effect::C0158570,Vascular anomaly,Side Effect
Side Effect::C0158775,Spine malformation,Side Effect
Side Effect::C0159056,Abnormal chest sounds NOS,Side Effect
Side Effect::C0160390,Liver injury,Side Effect
Side Effect::C0162119,Haemoglobin decreased,Side Effect
Side Effect::C0162275,Ketonuria,Side Effect
Side Effect::C0162279,Choroidal detachment,Side Effect
Side Effect::C0162285,Eyelid oedema,Side Effect
Side Effect::C0162287,Abnormal faeces,Side Effect
Side Effect::C0162297,Respiratory arrest,Side Effect
Side Effect::C0162298,Joint stiffness,Side Effect
Side Effect::C0162316,Iron deficiency anaemia,Side Effect
Side Effect::C0162429,Malnutrition,Side Effect
Side Effect::C0162529,Colitis ischaemic,Side Effect
Side Effect::C0162533,Porphyria hepatic,Side Effect
Side Effect::C0162557,Acute hepatic failure,Side Effect
Side Effect::C0162566,Porphyria cutanea tarda,Side Effect
Side Effect::C0162627,Skin bacterial infection,Side Effect
Side Effect::C0162830,Photosensitivity reaction,Side Effect
Side Effect::C0162834,Skin hyperpigmentation,Side Effect
Side Effect::C0162848,Eruption lichenoid,Side Effect
Side Effect::C0178298,Unspecified disorder of skin and subcutaneous tissue,Side Effect
Side Effect::C0178416,Hypoplastic anaemia,Side Effect
Side Effect::C0178421,Fibroadenoma of breast,Side Effect
Side Effect::C0205204,Scab,Side Effect
Side Effect::C0205707,Sprue,Side Effect
Side Effect::C0206061,Interstitial pneumonia,Side Effect
Side Effect::C0206062,Interstitial lung disease,Side Effect
Side Effect::C0220870,Lightheadedness,Side Effect
Side Effect::C0220981,Metabolic acidosis,Side Effect
Side Effect::C0220982,Ketoacidosis,Side Effect
Side Effect::C0220983,Metabolic alkalosis,Side Effect
Side Effect::C0221046,Carotid sinus syndrome,Side Effect
Side Effect::C0221161,Shallow breathing,Side Effect
Side Effect::C0221185,Xanthopsia,Side Effect
Side Effect::C0221201,Rash macular,Side Effect
Side Effect::C0221245,Skin fissures,Side Effect
Side Effect::C0221269,Pseudolymphoma,Side Effect
Side Effect::C0221395,Erythropenia,Side Effect
Side Effect::C0221490,Epigastric distress,Side Effect
Side Effect::C0221512,Stomach ache,Side Effect
Side Effect::C0221725,Bronchial obstruction,Side Effect
Side Effect::C0221733,Paradoxical pressor response,Side Effect
Side Effect::C0231218,Malaise,Side Effect
Side Effect::C0231230,Fatigability,Side Effect
Side Effect::C0231303,Distress,Side Effect
Side Effect::C0231528,Myalgia,Side Effect
Side Effect::C0231529,Tendon pain,Side Effect
Side Effect::C0231530,Muscle twitching,Side Effect
Side Effect::C0231749,Knee pain,Side Effect
Side Effect::C0231807,Dyspnoea exertional,Side Effect
Side Effect::C0231856,Breath sounds abnormal,Side Effect
Side Effect::C0231874,Wheezing inspiratory,Side Effect
Side Effect::C0231919,Nasal dryness,Side Effect
Side Effect::C0232097,Volume plasma increased,Side Effect
Side Effect::C0232197,Cardiac fibrillation,Side Effect
Side Effect::C0232203,Atrial rhythm,Side Effect
Side Effect::C0232208,Nodal rhythm,Side Effect
Side Effect::C0232286,Precordial pain,Side Effect
Side Effect::C0232292,Chest tightness,Side Effect
Side Effect::C0232333,Electrocardiogram U wave present,Side Effect
Side Effect::C0232352,Vascular insufficiency,Side Effect
Side Effect::C0232431,Cold sweat,Side Effect
Side Effect::C0232459,Digestion impaired,Side Effect
Side Effect::C0232461,Increased appetite,Side Effect
Side Effect::C0232462,Decreased appetite,Side Effect
Side Effect::C0232487,Abdominal discomfort,Side Effect
Side Effect::C0232488,Abdominal colic,Side Effect
Side Effect::C0232492,Abdominal pain upper,Side Effect
Side Effect::C0232493,Epigastric pain,Side Effect
Side Effect::C0232495,Abdominal pain lower,Side Effect
Side Effect::C0232570,Epigastric fullness,Side Effect
Side Effect::C0232602,Retching,Side Effect
Side Effect::C0232693,Borborygmi,Side Effect
Side Effect::C0232726,Rectal tenesmus,Side Effect
Side Effect::C0232766,Asterixis,Side Effect
Side Effect::C0232807,Function kidney decreased,Side Effect
Side Effect::C0232849,Bladder pain,Side Effect
Side Effect::C0233407,Disorientation,Side Effect
Side Effect::C0233414,Disturbance in attention,Side Effect
Side Effect::C0233417,Poor concentration,Side Effect
Side Effect::C0233459,Emotional disorder,Side Effect
Side Effect::C0233471,Flat affect,Side Effect
Side Effect::C0233472,Affect lability,Side Effect
Side Effect::C0233485,Apprehension,Side Effect
Side Effect::C0233494,Tension,Side Effect
Side Effect::C0233571,Excitement,Side Effect
Side Effect::C0233632,Thinking abnormal,Side Effect
Side Effect::C0233715,Speech impairment NOS,Side Effect
Side Effect::C0233763,"Hallucination, visual",Side Effect
Side Effect::C0233794,Memory impairment,Side Effect
Side Effect::C0234133,Extrapyramidal symptoms,Side Effect
Side Effect::C0234192,Feeling cold,Side Effect
Side Effect::C0234193,Sensation of heat,Side Effect
Side Effect::C0234215,Discomfort,Side Effect
Side Effect::C0234222,Sensation of pressure,Side Effect
Side Effect::C0234233,Tenderness,Side Effect
Side Effect::C0234238,Ache,Side Effect
Side Effect::C0234369,Trembling,Side Effect
Side Effect::C0234428,Consciousness abnormal,Side Effect
Side Effect::C0234458,Abnormal dreams,Side Effect
Side Effect::C0234518,Slurred speech,Side Effect
Side Effect::C0234533,Convulsions generalised,Side Effect
Side Effect::C0234632,Visual acuity reduced,Side Effect
Side Effect::C0234708,Intraocular pressure increased,Side Effect
Side Effect::C0234913,Rash erythematous,Side Effect
Side Effect::C0234987,Dizziness postural,Side Effect
Side Effect::C0235018,Localised numbness,Side Effect
Side Effect::C0235031,Neurological symptom,Side Effect
Side Effect::C0235032,Neurotoxicity,Side Effect
Side Effect::C0235086,Muscle contractions involuntary,Side Effect
Side Effect::C0235198,Cerebration impaired,Side Effect
Side Effect::C0235234,Dry throat,Side Effect
Side Effect::C0235266,Eye irritation,Side Effect
Side Effect::C0235280,Ototoxicity,Side Effect
Side Effect::C0235283,Ear buzzing,Side Effect
Side Effect::C0235290,Taste bitter,Side Effect
Side Effect::C0235295,Abdominal distress,Side Effect
Side Effect::C0235296,Epigastric pain not food-related,Side Effect
